transaction_id,total_bill_amount,email,transaction_date,quantity,time_spent_min,name,phone,loyalty_enrolled,loyalty_id,tier,points_earned,gender,age,birthday,occupation
T000960,43.47,jackson.thompson161@icloud.com,13-Jan-25,4,71,Jackson Thompson,1-365-571-5885,N,,,,,,,
T000997,69.97,victoria.nowak99@outlook.com,17-Jan-25,4,64,Victoria Nowak,1-365-419-3408,N,,,,,,,
T001005,59.27,harper.nowak5@outlook.com,18-Jan-25,4,66,Harper Nowak,1-647-322-9661,N,,,,,,,
T001024,38.98,mila.taylor12@outlook.com,19-Jan-25,4,87,Mila Taylor,1-365-513-1999,N,,,,,,,
T001032,51.97,jack.anderson427@hotmail.com,21-Jan-25,4,150,Jack Anderson,1-416-646-253,N,,,,,,,
T001059,44.96,samuel.martinez150@outlook.com,24-Jan-25,4,148,Samuel Martinez,1-647-449-5870,N,,,,,,,
T001068,44.56,grace.wang393@hotmail.com,25-Jan-25,4,114,Grace Wang,1-289-202-8561,N,,,,,,,
T001069,97.48,jack.wilson218@outlook.com,25-Jan-25,4,114,Jack Wilson,1-905-426-2809,N,,,,,,,
T001086,35.46,harper.tremblay30@gmail.com,26-Jan-25,4,54,Harper Tremblay,1-437-762-7540,N,,,,,,,
T001091,43.97,samuel.lopez91@icloud.com,27-Jan-25,4,87,Samuel Lopez,1-437-642-8134,N,,,,,,,
T001130,52.97,mason.macdonald0@gmail.com,1-Feb-25,4,105,Mason MacDonald,1-365-227-6804,N,,,,,,,
T001228,47.46,james.kowalski157@yahoo.com,10-Feb-25,4,130,James Kowalski,1-365-406-8330,N,,,,,,,
T001235,20.46,scarlett.chan494@outlook.com,11-Feb-25,4,99,Scarlett Chan,1-905-847-6873,N,,,,,,,
T001247,48.48,matthew.martin413@yahoo.com,13-Feb-25,4,96,Matthew Martin,1-905-900-1940,N,,,,,,,
T001283,59.97,james.kowalski157@yahoo.com,17-Feb-25,4,63,James Kowalski,1-365-406-8330,N,,,,,,,
T001295,80.48,mia.lee54@gmail.com,18-Feb-25,4,110,Mia Lee,1-289-116-5267,N,,,,,,,
T001298,52.27,samuel.park304@yahoo.com,19-Feb-25,4,55,Samuel Park,1-905-435-1486,N,,,,,,,
T001305,52.97,jack.wilson218@outlook.com,20-Feb-25,4,143,Jack Wilson,1-905-426-2809,N,,,,,,,
T001348,45.76,aiden.macdonald433@outlook.com,24-Feb-25,4,64,Aiden MacDonald,1-365-915-6173,N,,,,,,,
T001371,39.46,alexander.taylor405@gmail.com,27-Feb-25,4,103,Alexander Taylor,1-647-596-8619,N,,,,,,,
T001382,29.96,mila.patel210@icloud.com,1-Mar-25,4,144,Mila Patel,1-365-295-7353,N,,,,,,,
T001410,27.77,aiden.lam185@hotmail.com,2-Mar-25,4,130,Aiden Lam,1-365-193-6905,N,,,,,,,
T001418,29.96,layla.nguyen320@yahoo.com,3-Mar-25,4,79,Layla Nguyen,1-437-948-2461,N,,,,,,,
T001443,28.76,david.kim222@gmail.com,6-Mar-25,4,134,David Kim,1-437-128-3837,N,,,,,,,
T001453,44.96,oliver.zhang379@yahoo.com,7-Mar-25,4,140,Oliver Zhang,1-437-591-9500,N,,,,,,,
T001467,81.48,emma.zhang369@outlook.com,8-Mar-25,4,86,Emma Zhang,1-647-862-7081,N,,,,,,,
T001470,15.96,nora.lopez296@icloud.com,8-Mar-25,4,96,Nora Lopez,1-416-735-1988,N,,,,,,,
T001515,31.46,michael.liu103@gmail.com,12-Mar-25,4,108,Michael Liu,1-416-721-5072,N,,,,,,,
T001521,49.47,harper.tremblay30@gmail.com,13-Mar-25,4,71,Harper Tremblay,1-437-762-7540,N,,,,,,,
T001527,46.97,sophia.kowalski234@outlook.com,13-Mar-25,4,56,Sophia Kowalski,1-365-87-6132,N,,,,,,,
T001536,41.47,zoey.white80@hotmail.com,14-Mar-25,4,94,Zoey White,1-365-274-4441,N,,,,,,,
T001577,24.47,camila.singh467@outlook.com,17-Mar-25,4,31,Camila Singh,1-905-437-9559,N,,,,,,,
T001626,74.97,ava.thompson298@outlook.com,22-Mar-25,4,164,Ava Thompson,1-365-188-171,N,,,,,,,
T001708,39.47,emily.huang297@outlook.com,29-Mar-25,4,165,Emily Huang,1-647-402-2509,N,,,,,,,
T001747,28.78,chloe.chen344@icloud.com,1-Apr-25,4,115,Chloe Chen,1-289-748-5627,N,,,,,,,
T001755,54.97,joseph.chan456@yahoo.com,2-Apr-25,4,58,Joseph Chan,1-289-137-2895,N,,,,,,,
T001757,46.96,sophia.kowalski234@outlook.com,2-Apr-25,4,103,Sophia Kowalski,1-365-87-6132,N,,,,,,,
T001758,37.96,lucas.ivanov44@yahoo.com,2-Apr-25,4,63,Lucas Ivanov,1-647-864-5911,N,,,,,,,
T001766,43.47,ella.khan39@hotmail.com,3-Apr-25,4,56,Ella Khan,1-437-421-4969,N,,,,,,,
T001813,48.97,ethan.lopez167@hotmail.com,6-Apr-25,4,80,Ethan Lopez,1-647-751-2141,N,,,,,,,
T001830,26.47,victoria.anderson404@icloud.com,8-Apr-25,4,123,Victoria Anderson,1-365-516-9503,N,,,,,,,
T001859,90.97,jack.brown341@yahoo.com,11-Apr-25,4,146,Jack Brown,1-647-717-5136,N,,,,,,,
T001966,66.28,riley.park490@hotmail.com,20-Apr-25,4,100,Riley Park,1-437-498-9271,N,,,,,,,
T002015,32.47,noah.li458@outlook.com,25-Apr-25,4,172,Noah Li,1-289-276-5354,N,,,,,,,
T002033,43.07,sophia.park387@icloud.com,26-Apr-25,4,123,Sophia Park,1-647-128-1178,N,,,,,,,
T002035,47.96,jacob.chow45@icloud.com,26-Apr-25,4,74,Jacob Chow,1-289-374-8849,N,,,,,,,
T002036,25.46,jackson.liu3@outlook.com,26-Apr-25,4,95,Jackson Liu,1-416-759-3586,N,,,,,,,
T002078,49.76,emma.su325@yahoo.com,29-Apr-25,4,145,Emma Su,1-647-662-4077,N,,,,,,,
T002105,61.96,alexander.wilson223@icloud.com,2-May-25,4,129,Alexander Wilson,1-365-904-8379,N,,,,,,,
T002165,42.26,ava.smith409@gmail.com,6-May-25,4,89,Ava Smith,1-289-553-2841,N,,,,,,,
T002268,53.47,emma.liu55@icloud.com,15-May-25,4,113,Emma Liu,1-365-771-3595,N,,,,,,,
T002271,44.97,sofia.johnson337@hotmail.com,15-May-25,4,81,Sofia Johnson,1-416-144-4405,N,,,,,,,
T002310,23.98,ella.chen256@outlook.com,18-May-25,4,146,Ella Chen,1-905-930-7774,N,,,,,,,
T002322,77.47,isabella.tremblay7@outlook.com,19-May-25,4,142,Isabella Tremblay,1-905-229-8363,N,,,,,,,
T002338,52.96,chloe.zhang109@hotmail.com,21-May-25,4,121,Chloe Zhang,1-289-607-8677,N,,,,,,,
T002353,56.96,jack.anderson427@hotmail.com,22-May-25,4,60,Jack Anderson,1-416-646-253,N,,,,,,,
T002370,38.47,sofia.su390@outlook.com,24-May-25,4,89,Sofia Su,1-437-913-7762,N,,,,,,,
T002385,100.28,benjamin.lopez376@yahoo.com,25-May-25,4,55,Benjamin Lopez,1-647-632-9645,N,,,,,,,
T002386,38.47,alexander.patel159@hotmail.com,25-May-25,4,112,Alexander Patel,1-416-354-9180,N,,,,,,,
T002389,41.96,mia.lin430@hotmail.com,25-May-25,4,115,Mia Lin,1-905-187-4041,N,,,,,,,
T002408,26.96,carter.patel6@yahoo.com,27-May-25,4,81,Carter Patel,1-905-396-5687,N,,,,,,,
T002429,59.29,amelia.rodriguez86@icloud.com,29-May-25,4,122,Amelia Rodriguez,1-365-303-6596,N,,,,,,,
T002434,49.96,john.white173@yahoo.com,30-May-25,4,107,John White,1-289-550-1344,N,,,,,,,
T002436,25.57,samuel.park304@yahoo.com,30-May-25,4,150,Samuel Park,1-905-435-1486,N,,,,,,,
T002452,73.97,sophia.park387@icloud.com,1-Jun-25,4,160,Sophia Park,1-647-128-1178,N,,,,,,,
T002460,79.47,jack.brown341@yahoo.com,1-Jun-25,4,161,Jack Brown,1-647-717-5136,N,,,,,,,
T002512,45.46,oliver.kowalski251@outlook.com,5-Jun-25,4,92,Oliver Kowalski,1-437-808-1827,N,,,,,,,
T002528,67.97,mia.nowak60@icloud.com,6-Jun-25,4,109,Mia Nowak,1-289-634-3432,N,,,,,,,
T002536,30.97,mia.lam18@hotmail.com,7-Jun-25,4,72,Mia Lam,1-647-630-4806,N,,,,,,,
T002578,53.46,mila.wong346@hotmail.com,9-Jun-25,4,71,Mila Wong,1-437-200-1549,N,,,,,,,
T002612,52.47,alexander.patel159@hotmail.com,12-Jun-25,4,127,Alexander Patel,1-416-354-9180,N,,,,,,,
T002634,39.96,zoey.roy215@gmail.com,14-Jun-25,4,105,Zoey Roy,1-416-482-7053,N,,,,,,,
T002638,40.46,james.khan240@gmail.com,14-Jun-25,4,66,James Khan,1-365-186-6192,N,,,,,,,
T002686,36.48,elijah.lam319@outlook.com,16-Jun-25,4,69,Elijah Lam,1-437-83-2460,N,,,,,,,
T002691,35.97,sophia.singh432@hotmail.com,17-Jun-25,4,119,Sophia Singh,1-365-72-3583,N,,,,,,,
T002692,48.46,nora.lopez296@icloud.com,17-Jun-25,4,129,Nora Lopez,1-416-735-1988,N,,,,,,,
T002698,42.47,jacob.martin290@yahoo.com,17-Jun-25,4,116,Jacob Martin,1-289-474-3439,N,,,,,,,
T002770,71.49,sophia.singh432@hotmail.com,22-Jun-25,4,155,Sophia Singh,1-365-72-3583,N,,,,,,,
T002778,74.98,layla.lam324@icloud.com,22-Jun-25,4,74,Layla Lam,1-289-318-7623,N,,,,,,,
T002780,44.98,aiden.macdonald433@outlook.com,23-Jun-25,4,110,Aiden MacDonald,1-365-915-6173,N,,,,,,,
T002800,38.26,lily.zhang158@outlook.com,24-Jun-25,4,156,Lily Zhang,1-647-796-7512,N,,,,,,,
T002808,40.48,mia.lam18@hotmail.com,24-Jun-25,4,91,Mia Lam,1-647-630-4806,N,,,,,,,
T002816,50.47,hannah.lin411@hotmail.com,25-Jun-25,4,110,Hannah Lin,1-647-352-3377,N,,,,,,,
T002818,43.96,sofia.johnson337@hotmail.com,26-Jun-25,4,79,Sofia Johnson,1-416-144-4405,N,,,,,,,
T002832,34.97,benjamin.patel42@outlook.com,27-Jun-25,4,88,Benjamin Patel,1-647-810-9674,N,,,,,,,
T002855,43.97,harper.martinez292@yahoo.com,28-Jun-25,4,101,Harper Martinez,1-905-185-6879,N,,,,,,,
T002856,68.48,benjamin.lopez376@yahoo.com,28-Jun-25,4,108,Benjamin Lopez,1-647-632-9645,N,,,,,,,
T002872,63.97,owen.brown121@hotmail.com,29-Jun-25,4,137,Owen Brown,1-416-855-7410,N,,,,,,,
T002873,72.47,michael.johnson307@icloud.com,29-Jun-25,4,81,Michael Johnson,1-905-112-1677,N,,,,,,,
T003011,52.47,wyatt.brown357@gmail.com,9-Jul-25,4,61,Wyatt Brown,1-905-450-663,N,,,,,,,
T003072,44.96,ethan.lopez167@hotmail.com,14-Jul-25,4,131,Ethan Lopez,1-647-751-2141,N,,,,,,,
T003084,65.98,jack.anderson427@hotmail.com,14-Jul-25,4,160,Jack Anderson,1-416-646-253,N,,,,,,,
T003090,43.56,michael.rodriguez11@gmail.com,15-Jul-25,4,120,Michael Rodriguez,1-437-449-8251,N,,,,,,,
T003095,48.96,layla.nguyen320@yahoo.com,15-Jul-25,4,30,Layla Nguyen,1-437-948-2461,N,,,,,,,
T003123,62.47,david.kim222@gmail.com,18-Jul-25,4,146,David Kim,1-437-128-3837,N,,,,,,,
T003176,52.46,harper.nowak5@outlook.com,21-Jul-25,4,86,Harper Nowak,1-647-322-9661,N,,,,,,,
T003192,53.96,amelia.liu131@yahoo.com,22-Jul-25,4,114,Amelia Liu,1-437-69-3661,N,,,,,,,
T003231,44.96,amelia.rodriguez86@icloud.com,25-Jul-25,4,118,Amelia Rodriguez,1-365-303-6596,N,,,,,,,
T003256,46.47,mason.nguyen184@gmail.com,26-Jul-25,4,77,Mason Nguyen,1-416-471-7059,N,,,,,,,
T003273,42.47,jackson.thompson161@icloud.com,27-Jul-25,4,121,Jackson Thompson,1-365-571-5885,N,,,,,,,
T003309,60.97,sophia.kowalski234@outlook.com,29-Jul-25,4,77,Sophia Kowalski,1-365-87-6132,N,,,,,,,
T003367,32.97,william.ivanov235@hotmail.com,3-Aug-25,4,190,William Ivanov,1-416-455-5984,N,,,,,,,
T003381,38.96,hannah.nowak22@outlook.com,3-Aug-25,4,119,Hannah Nowak,1-905-677-6412,N,,,,,,,
T003454,52.46,aiden.martinez228@gmail.com,9-Aug-25,4,108,Aiden Martinez,1-365-999-5131,N,,,,,,,
T003471,44.76,jack.wilson218@outlook.com,10-Aug-25,4,178,Jack Wilson,1-905-426-2809,N,,,,,,,
T003502,48.46,nora.martin462@outlook.com,11-Aug-25,4,82,Nora Martin,1-289-788-7065,N,,,,,,,
T003514,22.36,elijah.wang23@icloud.com,12-Aug-25,4,116,Elijah Wang,1-416-705-5819,N,,,,,,,
T003556,43.97,elijah.lam319@outlook.com,15-Aug-25,4,171,Elijah Lam,1-437-83-2460,N,,,,,,,
T003717,31.96,wyatt.brown357@gmail.com,26-Aug-25,4,37,Wyatt Brown,1-905-450-663,N,,,,,,,
T003755,36.46,matthew.ivanov407@icloud.com,29-Aug-25,4,115,Matthew Ivanov,1-905-305-2873,N,,,,,,,
T003758,61.47,riley.khan497@outlook.com,29-Aug-25,4,92,Riley Khan,1-905-129-6946,N,,,,,,,
T003875,43.47,madison.roy419@icloud.com,5-Sep-25,4,68,Madison Roy,1-437-315-2572,N,,,,,,,
T003884,40.46,grace.wang393@hotmail.com,5-Sep-25,4,30,Grace Wang,1-289-202-8561,N,,,,,,,
T003900,35.47,mason.nguyen184@gmail.com,6-Sep-25,4,163,Mason Nguyen,1-416-471-7059,N,,,,,,,
T003931,52.47,ella.huang367@outlook.com,9-Sep-25,4,90,Ella Huang,1-365-134-5647,N,,,,,,,
T003937,38.96,john.white173@yahoo.com,9-Sep-25,4,105,John White,1-289-550-1344,N,,,,,,,
T003938,46.97,jackson.thompson161@icloud.com,9-Sep-25,4,107,Jackson Thompson,1-365-571-5885,N,,,,,,,
T003952,37.96,noah.chen294@gmail.com,10-Sep-25,4,113,Noah Chen,1-905-579-9162,N,,,,,,,
T003953,41.46,sophia.rodriguez29@yahoo.com,10-Sep-25,4,108,Sophia Rodriguez,1-365-624-9804,N,,,,,,,
T004015,33.56,john.anderson64@yahoo.com,17-Sep-25,4,46,John Anderson,1-647-725-7598,N,,,,,,,
T004038,67.98,jackson.tremblay396@yahoo.com,20-Sep-25,4,99,Jackson Tremblay,1-905-222-6573,N,,,,,,,
T004051,36.97,sophia.chan181@outlook.com,21-Sep-25,4,105,Sophia Chan,1-905-397-2163,N,,,,,,,
T004053,20.27,benjamin.anderson24@gmail.com,21-Sep-25,4,42,Benjamin Anderson,1-289-840-9550,N,,,,,,,
T004063,66.97,ethan.anderson232@hotmail.com,21-Sep-25,4,75,Ethan Anderson,1-437-264-5238,N,,,,,,,
T004087,43.96,chloe.chen344@icloud.com,23-Sep-25,4,101,Chloe Chen,1-289-748-5627,N,,,,,,,
T004094,44.97,benjamin.lam53@gmail.com,23-Sep-25,4,131,Benjamin Lam,1-365-593-6767,N,,,,,,,
T004132,79.47,emma.su325@yahoo.com,27-Sep-25,4,100,Emma Su,1-647-662-4077,N,,,,,,,
T004176,68.48,harper.martinez292@yahoo.com,30-Sep-25,4,72,Harper Martinez,1-905-185-6879,N,,,,,,,
T004181,13.36,mia.nowak60@icloud.com,1-Oct-25,4,82,Mia Nowak,1-289-634-3432,N,,,,,,,
T004182,78.97,daniel.taylor190@yahoo.com,1-Oct-25,4,129,Daniel Taylor,1-647-490-3423,N,,,,,,,
T004191,31.77,isabella.white72@outlook.com,2-Oct-25,4,79,Isabella White,1-647-13-7521,N,,,,,,,
T004211,48.47,john.li445@outlook.com,3-Oct-25,4,128,John Li,1-437-652-1011,N,,,,,,,
T004213,25.97,sebastian.su213@yahoo.com,3-Oct-25,4,68,Sebastian Su,1-905-593-7477,N,,,,,,,
T004325,33.96,alexander.wilson223@icloud.com,13-Oct-25,4,48,Alexander Wilson,1-365-904-8379,N,,,,,,,
T004353,57.97,charlotte.thompson492@icloud.com,16-Oct-25,4,66,Charlotte Thompson,1-289-461-3412,N,,,,,,,
T004358,51.46,sophia.rodriguez29@yahoo.com,17-Oct-25,4,137,Sophia Rodriguez,1-365-624-9804,N,,,,,,,
T004376,50.48,evelyn.white385@outlook.com,18-Oct-25,4,55,Evelyn White,1-365-898-6908,N,,,,,,,
T004382,45.96,evelyn.white385@outlook.com,19-Oct-25,4,118,Evelyn White,1-365-898-6908,N,,,,,,,
T004384,54.46,liam.wong197@icloud.com,19-Oct-25,4,64,Liam Wong,1-416-30-9909,N,,,,,,,
T004388,49.98,james.white31@icloud.com,19-Oct-25,4,176,James White,1-416-851-1387,N,,,,,,,
T004398,42.97,jack.liu119@gmail.com,20-Oct-25,4,113,Jack Liu,1-416-297-7214,N,,,,,,,
T004413,41.46,john.anderson64@yahoo.com,21-Oct-25,4,65,John Anderson,1-647-725-7598,N,,,,,,,
T004414,46.48,sofia.thompson155@icloud.com,21-Oct-25,4,72,Sofia Thompson,1-437-362-1743,N,,,,,,,
T004420,39.46,emma.su325@yahoo.com,22-Oct-25,4,30,Emma Su,1-647-662-4077,N,,,,,,,
T004496,34.76,emma.su325@yahoo.com,28-Oct-25,4,100,Emma Su,1-647-662-4077,N,,,,,,,
T000035,31.49,jacob.johnson214@outlook.com,31-Oct-24,3,107,Jacob Johnson,1-647-151-8995,N,,,,,,,
T000036,40.98,james.kowalski157@yahoo.com,31-Oct-24,3,118,James Kowalski,1-365-406-8330,N,,,,,,,
T000106,15.98,emma.liu55@icloud.com,7-Nov-24,3,53,Emma Liu,1-365-771-3595,N,,,,,,,
T000108,27.97,samuel.lopez91@icloud.com,7-Nov-24,3,103,Samuel Lopez,1-437-642-8134,N,,,,,,,
T000121,39.97,scarlett.chan494@outlook.com,8-Nov-24,3,74,Scarlett Chan,1-905-847-6873,N,,,,,,,
T000127,66.98,mia.lam18@hotmail.com,8-Nov-24,3,121,Mia Lam,1-647-630-4806,N,,,,,,,
T000129,16.97,grace.wang393@hotmail.com,8-Nov-24,3,113,Grace Wang,1-289-202-8561,N,,,,,,,
T000191,18.47,matthew.martin413@yahoo.com,13-Nov-24,3,104,Matthew Martin,1-905-900-1940,N,,,,,,,
T000193,21.98,mia.ivanov452@outlook.com,13-Nov-24,3,48,Mia Ivanov,1-416-121-7007,N,,,,,,,
T000220,29.98,harper.nowak5@outlook.com,16-Nov-24,3,150,Harper Nowak,1-647-322-9661,N,,,,,,,
T000265,40.48,leo.park442@outlook.com,20-Nov-24,3,127,Leo Park,1-647-308-8340,N,,,,,,,
T000328,39.98,daniel.taylor190@yahoo.com,26-Nov-24,3,83,Daniel Taylor,1-647-490-3423,N,,,,,,,
T000364,29.97,grace.wang393@hotmail.com,29-Nov-24,3,99,Grace Wang,1-289-202-8561,N,,,,,,,
T000369,25.48,sophia.white264@hotmail.com,30-Nov-24,3,128,Sophia White,1-289-680-1753,N,,,,,,,
T000372,23.47,henry.brown105@yahoo.com,30-Nov-24,3,126,Henry Brown,1-416-375-214,N,,,,,,,
T000374,32.98,mia.lam18@hotmail.com,30-Nov-24,3,104,Mia Lam,1-647-630-4806,N,,,,,,,
T000375,35.97,william.ivanov235@hotmail.com,30-Nov-24,3,95,William Ivanov,1-416-455-5984,N,,,,,,,
T000389,40.97,lucas.ivanov44@yahoo.com,1-Dec-24,3,93,Lucas Ivanov,1-647-864-5911,N,,,,,,,
T000393,32.47,elijah.wang23@icloud.com,1-Dec-24,3,97,Elijah Wang,1-416-705-5819,N,,,,,,,
T000397,41.47,sofia.johnson337@hotmail.com,1-Dec-24,3,87,Sofia Johnson,1-416-144-4405,N,,,,,,,
T000500,23.98,lily.zhang158@outlook.com,7-Dec-24,3,111,Lily Zhang,1-647-796-7512,N,,,,,,,
T000524,49.48,layla.garcia440@hotmail.com,9-Dec-24,3,95,Layla Garcia,1-905-952-4961,N,,,,,,,
T000533,29.47,ethan.lam179@icloud.com,9-Dec-24,3,37,Ethan Lam,1-905-319-3377,N,,,,,,,
T000553,37.97,emma.lin332@yahoo.com,11-Dec-24,3,111,Emma Lin,1-437-12-8716,N,,,,,,,
T000577,31.97,charlotte.lam401@hotmail.com,13-Dec-24,3,109,Charlotte Lam,1-647-564-2151,N,,,,,,,
T000579,33.98,jacob.martin290@yahoo.com,13-Dec-24,3,110,Jacob Martin,1-289-474-3439,N,,,,,,,
T000610,28.98,emma.liu55@icloud.com,15-Dec-24,3,79,Emma Liu,1-365-771-3595,N,,,,,,,
T000654,16.98,sofia.thompson155@icloud.com,17-Dec-24,3,89,Sofia Thompson,1-437-362-1743,N,,,,,,,
T000668,20.47,aiden.macdonald433@outlook.com,18-Dec-24,3,130,Aiden MacDonald,1-365-915-6173,N,,,,,,,
T000672,35.28,james.white31@icloud.com,18-Dec-24,3,104,James White,1-416-851-1387,N,,,,,,,
T000720,16.97,harper.nowak5@outlook.com,22-Dec-24,3,48,Harper Nowak,1-647-322-9661,N,,,,,,,
T000755,31.28,camila.chen115@gmail.com,24-Dec-24,3,67,Camila Chen,1-647-279-3116,N,,,,,,,
T000759,11.97,jackson.liu3@outlook.com,25-Dec-24,3,149,Jackson Liu,1-416-759-3586,N,,,,,,,
T000761,32.47,matthew.kim255@hotmail.com,25-Dec-24,3,59,Matthew Kim,1-647-524-4680,N,,,,,,,
T000765,15.98,aria.garcia364@icloud.com,25-Dec-24,3,97,Aria Garcia,1-905-466-2332,N,,,,,,,
T000804,26.47,abigail.thompson339@gmail.com,28-Dec-24,3,97,Abigail Thompson,1-905-530-945,N,,,,,,,
T000807,49.47,ella.khan39@hotmail.com,28-Dec-24,3,94,Ella Khan,1-437-421-4969,N,,,,,,,
T000816,39.48,nora.martin462@outlook.com,28-Dec-24,3,39,Nora Martin,1-289-788-7065,N,,,,,,,
T000833,15.97,samuel.martinez150@outlook.com,29-Dec-24,3,109,Samuel Martinez,1-647-449-5870,N,,,,,,,
T000836,11.97,mia.lam18@hotmail.com,29-Dec-24,3,87,Mia Lam,1-647-630-4806,N,,,,,,,
T000864,36.47,ella.khan39@hotmail.com,31-Dec-24,3,58,Ella Khan,1-437-421-4969,N,,,,,,,
T000982,23.28,owen.wang410@outlook.com,16-Jan-25,3,65,Owen Wang,1-437-843-2674,N,,,,,,,
T001041,41.49,lucas.ivanov44@yahoo.com,21-Jan-25,3,46,Lucas Ivanov,1-647-864-5911,N,,,,,,,
T001111,26.47,camila.singh467@outlook.com,30-Jan-25,3,45,Camila Singh,1-905-437-9559,N,,,,,,,
T001119,31.48,harper.martinez292@yahoo.com,31-Jan-25,3,57,Harper Martinez,1-905-185-6879,N,,,,,,,
T001155,15.98,ella.tremblay402@icloud.com,3-Feb-25,3,132,Ella Tremblay,1-647-21-9550,N,,,,,,,
T001185,25.47,samuel.wong41@icloud.com,7-Feb-25,3,70,Samuel Wong,1-905-797-6266,N,,,,,,,
T001187,33.47,william.ivanov235@hotmail.com,7-Feb-25,3,95,William Ivanov,1-416-455-5984,N,,,,,,,
T001188,23.27,alexander.patel389@gmail.com,7-Feb-25,3,104,Alexander Patel,1-437-693-4635,N,,,,,,,
T001201,29.28,michael.martinez356@hotmail.com,8-Feb-25,3,59,Michael Martinez,1-647-450-4390,N,,,,,,,
T001203,41.47,noah.li458@outlook.com,8-Feb-25,3,137,Noah Li,1-289-276-5354,N,,,,,,,
T001238,55.48,john.white173@yahoo.com,12-Feb-25,3,133,John White,1-289-550-1344,N,,,,,,,
T001244,88.49,madison.park207@hotmail.com,12-Feb-25,3,139,Madison Park,1-289-532-3043,N,,,,,,,
T001325,27.97,elijah.wang23@icloud.com,22-Feb-25,3,30,Elijah Wang,1-416-705-5819,N,,,,,,,
T001332,17.97,isabella.white72@outlook.com,23-Feb-25,3,104,Isabella White,1-647-13-7521,N,,,,,,,
T001343,41.97,emily.huang297@outlook.com,24-Feb-25,3,117,Emily Huang,1-647-402-2509,N,,,,,,,
T001362,45.98,jacob.chow45@icloud.com,26-Feb-25,3,142,Jacob Chow,1-289-374-8849,N,,,,,,,
T001412,34.98,alexander.patel389@gmail.com,3-Mar-25,3,55,Alexander Patel,1-437-693-4635,N,,,,,,,
T001450,41.97,ethan.anderson232@hotmail.com,7-Mar-25,3,34,Ethan Anderson,1-437-264-5238,N,,,,,,,
T001544,46.48,victoria.martin295@yahoo.com,15-Mar-25,3,48,Victoria Martin,1-289-873-8815,N,,,,,,,
T001565,29.47,jacob.li446@hotmail.com,16-Mar-25,3,60,Jacob Li,1-437-743-1909,N,,,,,,,
T001648,43.97,liam.wong197@icloud.com,24-Mar-25,3,109,Liam Wong,1-416-30-9909,N,,,,,,,
T001668,38.47,lucas.taylor317@icloud.com,25-Mar-25,3,82,Lucas Taylor,1-416-788-8265,N,,,,,,,
T001671,39.27,benjamin.lopez376@yahoo.com,26-Mar-25,3,120,Benjamin Lopez,1-647-632-9645,N,,,,,,,
T001707,23.97,evelyn.white385@outlook.com,29-Mar-25,3,78,Evelyn White,1-365-898-6908,N,,,,,,,
T001735,15.98,james.khan240@gmail.com,31-Mar-25,3,95,James Khan,1-365-186-6192,N,,,,,,,
T001764,35.98,riley.park490@hotmail.com,3-Apr-25,3,112,Riley Park,1-437-498-9271,N,,,,,,,
T001782,47.98,sebastian.su213@yahoo.com,4-Apr-25,3,99,Sebastian Su,1-905-593-7477,N,,,,,,,
T001790,24.97,zoey.roy215@gmail.com,5-Apr-25,3,109,Zoey Roy,1-416-482-7053,N,,,,,,,
T001819,30.98,avery.chow431@icloud.com,7-Apr-25,3,84,Avery Chow,1-365-342-8001,N,,,,,,,
T001823,25.98,sofia.thompson155@icloud.com,7-Apr-25,3,79,Sofia Thompson,1-437-362-1743,N,,,,,,,
T001826,29.48,madison.white459@icloud.com,8-Apr-25,3,162,Madison White,1-437-361-5081,N,,,,,,,
T001848,29.48,victoria.smith82@outlook.com,10-Apr-25,3,100,Victoria Smith,1-365-259-4153,N,,,,,,,
T001873,10.47,henry.brown105@yahoo.com,12-Apr-25,3,101,Henry Brown,1-416-375-214,N,,,,,,,
T001881,14.48,daniel.taylor190@yahoo.com,13-Apr-25,3,60,Daniel Taylor,1-647-490-3423,N,,,,,,,
T001926,35.47,john.white173@yahoo.com,17-Apr-25,3,105,John White,1-289-550-1344,N,,,,,,,
T001946,35.47,ethan.lopez167@hotmail.com,19-Apr-25,3,168,Ethan Lopez,1-647-751-2141,N,,,,,,,
T001950,41.47,victoria.nowak99@outlook.com,19-Apr-25,3,41,Victoria Nowak,1-365-419-3408,N,,,,,,,
T001960,43.48,benjamin.patel42@outlook.com,20-Apr-25,3,97,Benjamin Patel,1-647-810-9674,N,,,,,,,
T001970,28.98,jacob.lopez201@yahoo.com,20-Apr-25,3,76,Jacob Lopez,1-437-187-669,N,,,,,,,
T001984,25.97,madison.wong366@yahoo.com,22-Apr-25,3,70,Madison Wong,1-647-623-6969,N,,,,,,,
T002005,26.48,hannah.lin411@hotmail.com,24-Apr-25,3,90,Hannah Lin,1-647-352-3377,N,,,,,,,
T002046,36.98,jacob.martin290@yahoo.com,27-Apr-25,3,92,Jacob Martin,1-289-474-3439,N,,,,,,,
T002135,31.48,mason.nguyen184@gmail.com,4-May-25,3,71,Mason Nguyen,1-416-471-7059,N,,,,,,,
T002138,33.47,madison.garcia466@outlook.com,4-May-25,3,68,Madison Garcia,1-905-747-6527,N,,,,,,,
T002169,24.98,wyatt.brown357@gmail.com,6-May-25,3,178,Wyatt Brown,1-905-450-663,N,,,,,,,
T002210,10.07,sophia.park387@icloud.com,10-May-25,3,50,Sophia Park,1-647-128-1178,N,,,,,,,
